doid_code,doid_name,diseaseId,geneId,geneSymbol,geneName,diseaseName,score,NumberOfPubmeds,associationType,source
DOID:2531,hematologic cancer,umls:C0001815,51540,SCLY,selenocysteine lyase,Primary Myelofibrosis,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0001815,53827,FXYD5,FXYD domain containing ion transport regulator 5,Primary Myelofibrosis,0.0002835045700936,1,GeneticVariation,BeFree
DOID:2531,hematologic cancer,umls:C0001815,57620,STIM2,stromal interaction molecule 2,Primary Myelofibrosis,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0001815,65123,INTS3,integrator complex subunit 3,Primary Myelofibrosis,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0001815,79885,HDAC11,histone deacetylase 11,Primary Myelofibrosis,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0001815,138428,PTRH1,peptidyl-tRNA hydrolase 1 homolog (S. cerevisiae),Primary Myelofibrosis,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0001815,406947,MIR155,microRNA 155,Primary Myelofibrosis,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0001815,100422829,MIR4319,microRNA 4319,Primary Myelofibrosis,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,4609,MYC,v-myc avian myelocytomatosis viral oncogene homolog,Burkitt Lymphoma,0.562500137508513,122,"AlteredExpression, Biomarker, GeneticVariation","BeFree, CLINVAR, CTD_human, LHGDN, MGD"
DOID:2531,hematologic cancer,umls:C0006413,27113,BBC3,BCL2 binding component 3,Burkitt Lymphoma,0.212806081634823,1,"Biomarker, GeneticVariation","BeFree, CTD_human, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,6929,TCF3,transcription factor 3,Burkitt Lymphoma,0.210850513710281,5,Biomarker,"BeFree, CTD_human"
DOID:2531,hematologic cancer,umls:C0006413,5087,PBX1,pre-B-cell leukemia homeobox 1,Burkitt Lymphoma,0.210567009140187,4,"Biomarker, GeneticVariation","BeFree, CTD_human"
DOID:2531,hematologic cancer,umls:C0006413,8289,ARID1A,AT rich interactive domain 1A (SWI-like),Burkitt Lymphoma,0.210283504570094,1,Biomarker,"BeFree, CTD_human"
DOID:2531,hematologic cancer,umls:C0006413,3399,ID3,"inhibitor of DNA binding 3, dominant negative helix-loop-helix protein",Burkitt Lymphoma,0.210283504570094,2,Biomarker,"BeFree, CTD_human"
DOID:2531,hematologic cancer,umls:C0006413,53947,A4GALT,"alpha 1,4-galactosyltransferase",Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,10693,CCT6B,"chaperonin containing TCP1, subunit 6B (zeta 2)",Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,10841,FTCD,formimidoyltransferase cyclodeaminase,Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,10672,GNA13,"guanine nucleotide binding protein (G protein), alpha 13",Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,5091,PC,pyruvate carboxylase,Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,5295,PIK3R1,"phosphoinositide-3-kinase, regulatory subunit 1 (alpha)",Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,5979,RET,ret proto-oncogene,Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,27164,SALL3,spalt-like transcription factor 3,Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,6597,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",Burkitt Lymphoma,0.21,1,Biomarker,CTD_human
DOID:2531,hematologic cancer,umls:C0006413,959,CD40LG,CD40 ligand,Burkitt Lymphoma,0.0081347403343753,5,"AlteredExpression, Biomarker, PostTranslationalModification","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,7157,TP53,tumor protein p53,Burkitt Lymphoma,0.007909163896509,20,"Biomarker, GeneticVariation","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,4790,NFKB1,nuclear factor of kappa light polypeptide gene enhancer in B-cells 1,Burkitt Lymphoma,0.0078512357642816,3,"AlteredExpression, Biomarker","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,1728,NQO1,"NAD(P)H dehydrogenase, quinone 1",Burkitt Lymphoma,0.0073622216488061,2,"Biomarker, GeneticVariation","GAD, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,581,BAX,BCL2-associated X protein,Burkitt Lymphoma,0.0058956678397396,5,"AlteredExpression, Biomarker","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,596,BCL2,B-cell CLL/lymphoma 2,Burkitt Lymphoma,0.005103082261686,18,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,57379,AICDA,activation-induced cytidine deaminase,Burkitt Lymphoma,0.0047906136254786,8,"AlteredExpression, Biomarker","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,4524,MTHFR,methylenetetrahydrofolate reductase (NAD(P)H),Burkitt Lymphoma,0.004634135038695,2,GeneticVariation,GAD
DOID:2531,hematologic cancer,umls:C0006413,6520,SLC3A2,"solute carrier family 3 (amino acid transporter heavy chain), member 2",Burkitt Lymphoma,0.0045360731214987,16,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,9260,PDLIM7,PDZ and LIM domain 7 (enigma),Burkitt Lymphoma,0.0039690639813113,14,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,4311,MME,membrane metallo-endopeptidase,Burkitt Lymphoma,0.0036855594112177,13,"Biomarker, GeneticVariation",BeFree
DOID:2531,hematologic cancer,umls:C0006413,406947,MIR155,microRNA 155,Burkitt Lymphoma,0.003656595345104,5,"AlteredExpression, Biomarker","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,114614,MIR155HG,MIR155 host gene (non-protein coding),Burkitt Lymphoma,0.003656595345104,5,"AlteredExpression, Biomarker","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,931,MS4A1,"membrane-spanning 4-domains, subfamily A, member 1",Burkitt Lymphoma,0.003656595345104,5,Biomarker,"BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,958,CD40,"CD40 molecule, TNF receptor superfamily member 5",Burkitt Lymphoma,0.003656595345104,4,Biomarker,"BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,3586,IL10,interleukin 10,Burkitt Lymphoma,0.0033730907750103,4,Biomarker,"BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,10018,BCL2L11,BCL2-like 11 (apoptosis facilitator),Burkitt Lymphoma,0.0030895862049166,3,Biomarker,"BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,5452,POU2F2,POU class 2 homeobox 2,Burkitt Lymphoma,0.002806081634823,2,"AlteredExpression, Biomarker","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,5934,RBL2,retinoblastoma-like 2,Burkitt Lymphoma,0.002806081634823,1,"Biomarker, GeneticVariation","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,7124,TNF,tumor necrosis factor,Burkitt Lymphoma,0.002806081634823,2,"AlteredExpression, Biomarker","BeFree, LHGDN"
DOID:2531,hematologic cancer,umls:C0006413,604,BCL6,B-cell CLL/lymphoma 6,Burkitt Lymphoma,0.002551541130843,9,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3595,IL12RB2,"interleukin 12 receptor, beta 2",Burkitt Lymphoma,0.0025225770647293,1,AlteredExpression,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,207,AKT1,v-akt murine thymoma viral oncogene homolog 1,Burkitt Lymphoma,0.0025225770647293,1,AlteredExpression,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,4773,NFATC2,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2",Burkitt Lymphoma,0.0025225770647293,1,Biomarker,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,9242,MSC,musculin,Burkitt Lymphoma,0.0025225770647293,1,Biomarker,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,1796,DOK1,"docking protein 1, 62kDa (downstream of tyrosine kinase 1)",Burkitt Lymphoma,0.0025225770647293,1,AlteredExpression,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,11201,POLI,polymerase (DNA directed) iota,Burkitt Lymphoma,0.0025225770647293,1,AlteredExpression,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,4297,KMT2A,lysine (K)-specific methyltransferase 2A,Burkitt Lymphoma,0.0025225770647293,1,GeneticVariation,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,3455,IFNAR2,"interferon (alpha, beta and omega) receptor 2",Burkitt Lymphoma,0.0025225770647293,1,Biomarker,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,27434,POLM,"polymerase (DNA directed), mu",Burkitt Lymphoma,0.0025225770647293,1,AlteredExpression,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,55872,PBK,PDZ binding kinase,Burkitt Lymphoma,0.0025225770647293,1,AlteredExpression,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,4792,NFKBIA,"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha",Burkitt Lymphoma,0.0025225770647293,1,Biomarker,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,10673,TNFSF13B,"tumor necrosis factor (ligand) superfamily, member 13b",Burkitt Lymphoma,0.0025225770647293,1,Biomarker,LHGDN
DOID:2531,hematologic cancer,umls:C0006413,2068,ERCC2,excision repair cross-complementation group 2,Burkitt Lymphoma,0.0023170675193475,1,GeneticVariation,GAD
DOID:2531,hematologic cancer,umls:C0006413,7515,XRCC1,X-ray repair complementing defective repair in Chinese hamster cells 1,Burkitt Lymphoma,0.0023170675193475,1,GeneticVariation,GAD
DOID:2531,hematologic cancer,umls:C0006413,3492,IGH,immunoglobulin heavy locus,Burkitt Lymphoma,0.0019845319906556,7,"Biomarker, GeneticVariation",BeFree
DOID:2531,hematologic cancer,umls:C0006413,1029,CDKN2A,cyclin-dependent kinase inhibitor 2A,Burkitt Lymphoma,0.0014175228504683,5,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3565,IL4,interleukin 4,Burkitt Lymphoma,0.0014175228504683,5,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3662,IRF4,interferon regulatory factor 4,Burkitt Lymphoma,0.0014175228504683,5,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,4068,SH2D1A,SH2 domain containing 1A,Burkitt Lymphoma,0.0014175228504683,5,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,325,APCS,"amyloid P component, serum",Burkitt Lymphoma,0.0011340182803746,4,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,54474,KRT20,"keratin 20, type I",Burkitt Lymphoma,0.0011340182803746,4,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,965,CD58,CD58 molecule,Burkitt Lymphoma,0.000850513710281,3,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,4193,MDM2,"MDM2 proto-oncogene, E3 ubiquitin protein ligase",Burkitt Lymphoma,0.000850513710281,3,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,6545,SLC7A4,"solute carrier family 7, member 4",Burkitt Lymphoma,0.000850513710281,3,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,28385,IGHV6-1,immunoglobulin heavy variable 6-1,Burkitt Lymphoma,0.000850513710281,3,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,28457,IGHV2-5,immunoglobulin heavy variable 2-5,Burkitt Lymphoma,0.000850513710281,3,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,83439,TCF7L1,"transcription factor 7-like 1 (T-cell specific, HMG-box)",Burkitt Lymphoma,0.000850513710281,3,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,84939,MUM1,melanoma associated antigen (mutated) 1,Burkitt Lymphoma,0.000850513710281,3,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,25,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,595,CCND1,cyclin D1,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,605,BCL7A,B-cell CLL/lymphoma 7A,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,923,CD6,CD6 molecule,Burkitt Lymphoma,0.0005670091401873,2,"Biomarker, GeneticVariation",BeFree
DOID:2531,hematologic cancer,umls:C0006413,943,TNFRSF8,"tumor necrosis factor receptor superfamily, member 8",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,960,CD44,CD44 molecule (Indian blood group),Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,2208,FCER2,"Fc fragment of IgE, low affinity II, receptor for (CD23)",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,2944,GSTM1,glutathione S-transferase mu 1,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3105,HLA-A,"major histocompatibility complex, class I, A",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3383,ICAM1,intercellular adhesion molecule 1,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3439,IFNA1,"interferon, alpha 1",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3447,IFNA13,"interferon, alpha 13",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3606,IL18,interleukin 18,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3630,INS,insulin,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3643,INSR,insulin receptor,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3683,ITGAL,"integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide)",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3956,LGALS1,"lectin, galactoside-binding, soluble, 1",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,3965,LGALS9,"lectin, galactoside-binding, soluble, 9",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,4170,MCL1,myeloid cell leukemia 1,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,4830,NME1,NME/NM23 nucleoside diphosphate kinase 1,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,5079,PAX5,paired box 5,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,5290,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,5291,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit beta",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,5293,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,5294,PIK3CG,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma",Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,7248,TSC1,tuberous sclerosis 1,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,8115,TCL1A,T-cell leukemia/lymphoma 1A,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,9623,TCL1B,T-cell leukemia/lymphoma 1B,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,29760,BLNK,B-cell linker,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,29802,VPREB3,pre-B lymphocyte 3,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,51750,RTEL1,regulator of telomere elongation helicase 1,Burkitt Lymphoma,0.0005670091401873,2,"Biomarker, GeneticVariation",BeFree
DOID:2531,hematologic cancer,umls:C0006413,118429,ANTXR2,anthrax toxin receptor 2,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,406942,MIR150,microRNA 150,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,723961,INS-IGF2,INS-IGF2 readthrough,Burkitt Lymphoma,0.0005670091401873,2,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,142,PARP1,poly (ADP-ribose) polymerase 1,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,317,APAF1,apoptotic peptidase activating factor 1,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,607,BCL9,B-cell CLL/lymphoma 9,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,648,BMI1,"BMI1 proto-oncogene, polycomb ring finger",Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,700,BVR1,Burkitt lymphoma variant rearranging region 1,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,800,CALD1,caldesmon 1,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,814,CAMK4,calcium/calmodulin-dependent protein kinase IV,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,836,CASP3,"caspase 3, apoptosis-related cysteine peptidase",Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,896,CCND3,cyclin D3,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,952,CD38,CD38 molecule,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,953,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1030,CDKN2B,"cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)",Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1163,CKS1B,CDC28 protein kinase regulatory subunit 1B,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1263,PLK3,polo-like kinase 3,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1432,MAPK14,mitogen-activated protein kinase 14,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1649,DDIT3,DNA-damage-inducible transcript 3,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1869,E2F1,E2F transcription factor 1,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1874,E2F4,"E2F transcription factor 4, p107/p130-binding",Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,1951,CELSR3,"cadherin, EGF LAG seven-pass G-type receptor 3",Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,2006,ELN,elastin,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,2034,EPAS1,endothelial PAS domain protein 1,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,2042,EPHA3,EPH receptor A3,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,2100,ESR2,estrogen receptor 2 (ER beta),Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
DOID:2531,hematologic cancer,umls:C0006413,2146,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit,Burkitt Lymphoma,0.0002835045700936,1,Biomarker,BeFree
