action_type	activity_comment	activity_id	activity_properties	assay_chembl_id	assay_description	assay_type	assay_variant_accession	assay_variant_mutation	bao_endpoint	bao_format	bao_label	canonical_smiles	data_validity_comment	data_validity_description	document_chembl_id	document_journal	document_year	ligand_efficiency	molecule_chembl_id	molecule_pref_name	parent_molecule_chembl_id	pchembl_value	potential_duplicate	qudt_units	record_id	relation	src_id	standard_flag	standard_relation	standard_text_value	standard_type	standard_units	standard_upper_value	standard_value	target_chembl_id	target_organism	target_pref_name	target_tax_id	text_value	toid	type	units	uo_units	upper_value	value
		177893	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2sc3c(c2c1-c1ccc(F)cc1)CCC3.[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL422573		CHEMBL1207641		0		32999	=	1	0	=		Relative potency			60.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				60.0
		179184	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	CC(C)c1nc2cc(-c3ccco3)nn2c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL281313		CHEMBL1206515		0		32991	<	1	0	<		Relative potency			1.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.0
		180387	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	CC(C)c1nc2sc(-c3ccccc3)cc2c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL23512		CHEMBL1204780		0		33013	=	1	0	=		Relative potency			1.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.0
		180389	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	CC(C)c1nc2cc(-c3ccccc3)nn2c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL279659		CHEMBL1206493		0		32992	=	1	0	=		Relative potency			3.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				3.0
		181607	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	Cc1nn(C)c2nc(C3CC3)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c3ccc(F)cc3)c12.[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL279943		CHEMBL1206494		0		32982	=	1	0	=		Relative potency			118.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				118.0
		181611	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	CCc1c(C)sc2nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c3ccc(F)cc3)c12.[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL23780		CHEMBL1204785		0		33012	=	1	0	=		Relative potency			51.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				51.0
		183086	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	CC(C)c1nc2c(c(C3CC3)nn2C)c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL24592		CHEMBL1204794		0		33006	=	1	0	=		Relative potency			1.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.0
		183090	[]	CHEMBL690065	In vitro HMG-CoA reductase inhibitory activity required to inhibit cellular steroidgenesis in Hep G2 cells (human hepatoma cell line) with pravastatin as reference compound	B			BAO_0000179	BAO_0000219	cell-based format	CC(C)c1nc2sc3c(c2c(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])CCCC3.[Na+]			CHEMBL1134061	Bioorg Med Chem Lett	2001.0		CHEMBL23304		CHEMBL1204778		0		32998	=	1	0	=		Relative potency			19.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				19.0
		347208	[]	CHEMBL691976	Compound was evaluated for inhibitory activity against HMG-CoA reductase in bovine ocular cell preparation	B			BAO_0000190	BAO_0000357	single protein format	Cn1nnnc1C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+]			CHEMBL1151030	Bioorg Med Chem Lett	1992.0	{'bei': '12.10', 'le': '0.23', 'lle': '2.93', 'sei': '4.55'}	CHEMBL11804		CHEMBL1204677	5.52	0	http://www.openphacts.org/units/Nanomolar	9705	=	1	1	=		IC50	nM		3000.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		3000.0
		347209	[]	CHEMBL691975	Compound was evaluated for inhibitory activity against HMG-CoA reductase in adrenal cell preparation	B			BAO_0000190	BAO_0000219	cell-based format	Cn1nnnc1C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+]			CHEMBL1151030	Bioorg Med Chem Lett	1992.0	{'bei': '12.70', 'le': '0.24', 'lle': '3.21', 'sei': '4.78'}	CHEMBL11804		CHEMBL1204677	5.80	0	http://www.openphacts.org/units/Nanomolar	9705	=	1	1	=		IC50	nM		1600.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		1600.0
		347212	[]	CHEMBL692721	Compound was evaluated for inhibitory activity against HMG-CoA reductase in HepG2 cells	B			BAO_0000190	BAO_0000219	cell-based format	Cn1nnnc1C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+]			CHEMBL1151030	Bioorg Med Chem Lett	1992.0	{'bei': '12.87', 'le': '0.24', 'lle': '3.28', 'sei': '4.84'}	CHEMBL11804		CHEMBL1204677	5.87	0	http://www.openphacts.org/units/Nanomolar	9705	=	1	1	=		IC50	nM		1340.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		1340.0
		357056	[]	CHEMBL692721	Compound was evaluated for inhibitory activity against HMG-CoA reductase in HepG2 cells	B			BAO_0000190	BAO_0000219	cell-based format	O=C([O-])C[C@H](O)C[C@H](O)/C=C/C(=C(c1ccc(F)cc1)c1ccc(F)cc1)n1cnnn1.[Na+]			CHEMBL1151030	Bioorg Med Chem Lett	1992.0	{'bei': '13.03', 'le': '0.25', 'lle': '3.25', 'sei': '4.75'}	CHEMBL11891		CHEMBL1204678	5.76	0	http://www.openphacts.org/units/Nanomolar	9703	=	1	1	=		IC50	nM		1720.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		1720.0
		369790	[]	CHEMBL692721	Compound was evaluated for inhibitory activity against HMG-CoA reductase in HepG2 cells	B			BAO_0000190	BAO_0000219	cell-based format	Cc1nnnn1C(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])=C(c1ccc(F)cc1)c1ccc(F)cc1.[Na+]			CHEMBL1151030	Bioorg Med Chem Lett	1992.0	{'bei': '12.90', 'le': '0.24', 'lle': '3.07', 'sei': '4.85'}	CHEMBL276717		CHEMBL1206462	5.89	0	http://www.openphacts.org/units/Nanomolar	9704	=	1	1	=		IC50	nM		1290.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		1290.0
	Not Determined	374055	[]	CHEMBL692722	Compound was evaluated for inhibitory activity against HMG-CoA reductase in HepG2 cells; Not tested	B			BAO_0000190	BAO_0000219	cell-based format	O=C([O-])C[C@H](O)C[C@H](O)/C=C/C(=C(c1ccc(F)cc1)c1ccc(F)cc1)n1nnnc1-c1ccccc1.[Na+]			CHEMBL1151030	Bioorg Med Chem Lett	1992.0		CHEMBL268767		CHEMBL1206387		0	http://www.openphacts.org/units/Nanomolar	9702		1	0			IC50	nM			CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	uM	UO_0000065		
		378181	[]	CHEMBL692721	Compound was evaluated for inhibitory activity against HMG-CoA reductase in HepG2 cells	B			BAO_0000190	BAO_0000219	cell-based format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21			CHEMBL1151030	Bioorg Med Chem Lett	1992.0	{'bei': '18.31', 'le': '0.35', 'lle': '3.21', 'sei': '10.17'}	CHEMBL503	LOVASTATIN	CHEMBL503	7.41	0	http://www.openphacts.org/units/Nanomolar	9701	=	1	1	=		IC50	nM		39.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		39.0
		432402	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104660		CHEMBL104660		0		196431	=	1	0	=		Relative potency			0.9	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.9
		433714	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccc(O)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL106167		CHEMBL106167		0		196457	=	1	0	=		Relative potency			1.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.0
		433719	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2cccc3ccccc23)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL320352		CHEMBL320352		0		196453	=	1	0	=		Relative potency			0.7	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.7
		433724	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	O=C1C[C@H](O)C[C@@H](CCn2c(-c3ccc(F)cc3)ccc2C2CCCCC2)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL322367		CHEMBL322367		0		196439	<	1	0	<		Relative potency			0.01	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.01
		438924	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2cccc(O)c2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL105654		CHEMBL105654		0		196456	=	1	0	=		Relative potency			1.4	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.4
		440194	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CC(C)(C)c1ccc(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL319870		CHEMBL319870		0		196450	=	1	0	=		Relative potency			1.7	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.7
		441503	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	O=C1C[C@H](O)C[C@@H](CCn2c(-c3ccc(F)cc3)ccc2C2CC2)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL106062		CHEMBL106062		0		196441	=	1	0	=		Relative potency			1.3	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.3
		442905	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccccc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL106720		CHEMBL106720		0		196430	=	1	0	=		Relative potency			0.4	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.4
		444157	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccccc2O)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104405		CHEMBL104405		0		196454	=	1	0	=		Relative potency			1.1	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.1
		444162	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1ccc(-c2cccc(F)c2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104295		CHEMBL104295		0		196437	=	1	0	=		Relative potency			1.8	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.8
		448342	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccc(F)cc2)n1CCC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104038		CHEMBL104038		0		196428	=	1	0	=		Relative potency			0.02	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.02
		450902	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	COc1ccc(-c2ccc(C)n2CC[C@@H]2C[C@@H](O)CC(=O)O2)cc1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL319905		CHEMBL319905		0		196433	=	1	0	=		Relative potency			0.1	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.1
		452137	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CCC(CC)c1ccc(C(CC)CC)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104221		CHEMBL104221		0		196445	<	1	0	<		Relative potency			0.01	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.01
		454865	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(C2CCCCC2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL107753		CHEMBL107753		0		196452	=	1	0	=		Relative potency			0.5	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.5
		454870	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CCC(CC)c1ccc(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL321930		CHEMBL321930		0		196442	=	1	0	=		Relative potency			0.1	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.1
		456177	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccc(F)cc2)n1-c1ccc([C@@H]2C[C@@H](O)CC(=O)O2)cc1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL322874		CHEMBL322874		0		196426	=	1	0	=		Relative potency			0.1	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.1
		457449	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccc(F)cc2)n1-c1cccc([C@@H]2C[C@@H](O)CC(=O)O2)c1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL105511		CHEMBL105511		0		196427	=	1	0	=		Relative potency			0.01	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.01
		457454	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(C2CC3C=CC2CC3)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL322656		CHEMBL322656		0		196451	=	1	0	=		Relative potency			1.6	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.6
		458800	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccc(-c3ccccc3)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL107995		CHEMBL107995		0		196429	=	1	0	=		Relative potency			0.1	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.1
		460087	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	COc1ccccc1-c1ccc(C)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL317854		CHEMBL317854		0		196455	=	1	0	=		Relative potency			0.9	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.9
		460092	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1ccc(-c2ccccc2F)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104595		CHEMBL104595		0		196436	=	1	0	=		Relative potency			0.9	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.9
		461291	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21			CHEMBL1124935	J Med Chem	1990.0		CHEMBL54440	MEVASTATIN	CHEMBL54440		0		196444	=	1	0	=		Relative potency			100.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				100.0
		462476	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	COc1ccc2ccccc2c1-c1ccc(C(C)C)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104639		CHEMBL104639		0		196446	=	1	0	=		Relative potency			0.2	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.2
		465095	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(-c2ccc(F)cc2)n1-c1ccccc1[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL317403		CHEMBL317403		0		196432	<	1	0	<		Relative potency			0.01	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.01
		465099	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	O=C1C[C@H](O)C[C@@H](CCn2c(-c3ccc(F)cc3)ccc2C2CCC2)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL107746		CHEMBL107746		0		196440	=	1	0	=		Relative potency			0.2	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.2
		466462	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1ccc(-c2ccccc2Cl)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL322724		CHEMBL322724		0		196447	=	1	0	=		Relative potency			0.5	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.5
		467777	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	Cc1ccc(C)c(-c2ccc(C(C)C)n2CC[C@@H]2C[C@@H](O)CC(=O)O2)c1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL280437		CHEMBL280437		0		196448	=	1	0	=		Relative potency			0.2	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.2
		469257	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	CC(C)c1ccc(-c2ccc(F)cc2F)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL430472		CHEMBL430472		0		196435	=	1	0	=		Relative potency			1.5	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.5
		470629	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	COc1ccccc1-c1ccc(C(C)C)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL104031		CHEMBL104031		0		196434	=	1	0	=		Relative potency			1.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				1.0
		470634	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	COc1cccc(OC)c1-c1ccc(C(C)C)n1CC[C@@H]1C[C@@H](O)CC(=O)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL323256		CHEMBL323256		0		196449	=	1	0	=		Relative potency			0.2	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				0.2
		473440	[]	CHEMBL687158	Ratio of inhibitory activity of compound against HMG-CoA reductase to that of compactin	B			BAO_0000179	BAO_0000357	single protein format	O=C1C[C@H](O)C[C@@H](CCn2c(-c3ccc(F)cc3)ccc2C(F)(F)F)O1			CHEMBL1124935	J Med Chem	1990.0		CHEMBL322366		CHEMBL322366		0		196438	=	1	0	=		Relative potency			8.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				8.0
		513027	[]	CHEMBL692725	Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line)	B			BAO_0000190	BAO_0000219	cell-based format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	Potential transcription error	Values appear to be an order of magnitude different from previously reported, so units may be incorrect	CHEMBL1124968	J Med Chem	1990.0		CHEMBL503	LOVASTATIN	CHEMBL503		1	http://www.openphacts.org/units/Nanomolar	315907	=	1	1	=		IC50	nM		0.05	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			IC50	nM	UO_0000065		0.05
		513028	[]	CHEMBL690061	Inhibition of cellular HMG-CoA reductase in cultures of hepatic cells (HEP G2, a human hepatoma cell line) relative to mevinolin	B			BAO_0000179	BAO_0000219	cell-based format	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21			CHEMBL1124968	J Med Chem	1990.0		CHEMBL503	LOVASTATIN	CHEMBL503		0		315907	=	1	0	=		Relative potency			100.0	CHEMBL402	Homo sapiens	3-hydroxy-3-methylglutaryl-coenzyme A reductase	9606			Relative potency				100.0
